,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
8813,2015,2010,GWR1807-8-01,1807246GW,212513,0,579,0
8814,2010,2010,GWR1807-8-01,1807246GW,212733,0,579,0
8815,2010,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,7208,163.1,0,0
8816,2015,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,20000,163.1,0,0
8817,2020,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,21000,163.1,0,0
8818,2025,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,21000,163.1,0,0
8819,2030,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,21000,163.1,0,0
8820,2035,2010,GWR1807-8-02.01,Inland Empire Utilities Agency,21000,163.1,0,0
8821,2035,2010,GWR1807-8-02.06,1807301PD,21127.78754,579,181.75,0
8822,2030,2010,GWR1807-8-02.06,1807301PD,21157.81667,579,181.75,0
8823,2015,2010,GWR1807-8-02.06,1807301PD,23309.33371,579,181.75,0
8824,2025,2010,GWR1807-8-02.06,1807301PD,23694.93404,579,181.75,0
8825,2020,2010,GWR1807-8-02.06,1807301PD,23967.02848,579,181.75,0
8826,2010,2010,GWR1807-8-02.06,1807301PD,28916.50431,579,181.75,0
8827,2010,2010,GWR1807-8-02.07,1807419GW,612.465578,0,579,0
8828,2015,2010,GWR1807-8-02.07,1807419GW,708.0359758,0,579,0
8829,2020,2010,GWR1807-8-02.07,1807419GW,743.1886555,0,579,0
8830,2025,2010,GWR1807-8-02.07,1807419GW,774.7388725,0,579,0
8831,2030,2010,GWR1807-8-02.07,1807419GW,808.7111475,0,579,0
8832,2035,2010,GWR1807-8-02.07,1807419GW,832.9117327,0,579,0
8833,2010,2010,GWR1807-8-02.08,1807419GW,68.05173089,0,579,0
8834,2015,2010,GWR1807-8-02.08,1807419GW,100.1099897,0,579,0
8835,2020,2010,GWR1807-8-02.08,1807419GW,129.7376748,0,579,0
8836,2025,2010,GWR1807-8-02.08,1807419GW,165.5628061,0,579,0
8837,2030,2010,GWR1807-8-02.08,1807419GW,210.0446268,0,579,0
8838,2035,2010,GWR1807-8-02.08,1807419GW,262.6577464,0,579,0
8839,2020,2010,IMP1801031,1801031PD,118.5608224,87,224,112
8840,2025,2010,IMP1801031,1801031PD,124.5764325,87,224,120
8841,2015,2010,IMP1801031,1801031PD,126.9369884,87,224,120
8842,2030,2010,IMP1801031,1801031PD,130.934704,87,224,128
8843,2035,2010,IMP1801031,1801031PD,130.934704,87,224,128
8844,2010,2010,IMP1802059,1802059PD,2695.621655,87,224,2374.44
8845,2015,2010,IMP1802059,1802059PD,3974.103764,87,224,2968.05
8846,2020,2010,IMP1802059,1802059PD,4250.182691,87,224,3561.66
8847,2025,2010,IMP1802059,1802059PD,4977.764107,87,224,3561.66
8848,2030,2010,IMP1802059,1802059PD,5726.660267,87,224,4155.27
8849,2035,2010,IMP1802059,1802059PD,51960.91525,87,224,50456.85
8850,2020,2010,IMP1804031,1804031PD,3661.714286,87,224,3660
8851,2015,2010,IMP1804031,1804031PD,3841.428571,87,224,3840
8852,2025,2010,IMP1804031,1804031PD,3890.285714,87,224,3840
8853,2030,2010,IMP1804031,1804031PD,4129.714286,87,224,4080
8854,2035,2010,IMP1804031,1804031PD,4381.714286,87,224,4380
8855,2020,2010,IMP1804069,1804069PD,16097.32596,87,224,15961.9
8856,2025,2010,IMP1804069,1804069PD,16179.19653,87,224,16129.92
8857,2030,2010,IMP1804069,1804069PD,16248.04326,87,224,16129.92
8858,2035,2010,IMP1804069,1804069PD,16312.40054,87,224,16297.94
8859,2010,2010,IMP1805079,1805079PD,41.00896277,87,224,40.9697082
8860,2015,2010,IMP1805079,1805079PD,41.11365847,87,224,40.87764144
8861,2020,2010,IMP1805079,1805079PD,42.65507034,87,224,42.53484312
8862,2025,2010,IMP1805079,1805079PD,44.08437953,87,224,43.63964424
8863,2030,2010,IMP1805079,1805079PD,45.54171439,87,224,45.29684592
8864,2035,2010,IMP1805079,1805079PD,47.86784504,87,224,47.50644816
8865,2035,2010,IMP1805093a,1805093PD,816.1833333,87,224,806
8866,2030,2010,IMP1805093a,1805093PD,863.4379989,87,224,858
8867,2025,2010,IMP1805093a,1805093PD,922.4454976,87,224,910
8868,2020,2010,IMP1805093a,1805093PD,995.6189295,87,224,988
8869,2015,2010,IMP1805093a,1805093PD,1076.412776,87,224,1066
8870,2010,2010,IMP1806023,1806023PD,5273.14788,87,224,5220.32
8871,2015,2010,IMP1806023,1806023PD,5634.652534,87,224,5593.2
8872,2020,2010,IMP1806023,1806023PD,5875.655636,87,224,5872.86
8873,2025,2010,IMP1806023,1806023PD,6126.298862,87,224,6059.3
8874,2030,2010,IMP1806023,1806023PD,6387.184721,87,224,6338.96
8875,2035,2010,IMP1806023,1806023PD,6658.915719,87,224,6618.62
8876,2010,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8877,2015,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8878,2020,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8879,2025,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8880,2030,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8881,2035,2010,IMP1807246,GWR1807-8-01,6733,87,0,0
8882,2010,2010,IMP1807303,1807303PD,5231.457286,87,224,5220
8883,2020,2010,IMP1807303,1807303PD,5935.631799,87,224,5917
8884,2015,2010,IMP1807303,1807303PD,6000,87,224,6000
8885,2025,2010,IMP1807303,1807303PD,6200,87,224,6200
8886,2030,2010,IMP1807303,1807303PD,6500,87,224,6500
8887,2035,2010,IMP1807303,1807303PD,7000,87,224,7000
8888,2010,2010,IMP1807385,1807385PD,2736.889056,579,26,2725.48
8889,2020,2010,IMP1807385,1807385PD,3206.094208,579,26,3172.28
8890,2025,2010,IMP1807385,1807385PD,3255.453011,579,26,3216.96
8891,2030,2010,IMP1807385,1807385PD,3305.325969,579,26,3261.64
8892,2035,2010,IMP1807385,1807385PD,3354.856157,579,26,3351
8893,2015,2010,IMP1807385,1807385PD,3504.817798,579,26,3485.04
8894,2010,2010,IMP1807398,1807398PD,315.7535586,25,224,312.39
8895,2015,2010,IMP1807398,1807398PD,335.0498901,25,224,332.94
8896,2020,2010,IMP1807398,1807398PD,1156.99769,25,224,1148.99
8897,2025,2010,IMP1807398,1807398PD,1904.328263,25,224,1897.16
8898,2030,2010,IMP1807398,1807398PD,2700.061233,25,224,2699.61
8899,2035,2010,IMP1807398,1807398PD,3488.1869,25,224,3462.6
8900,2015,2010,IMP1810027,1810027PD,1169.36601,87,224,1163.25
8901,2020,2010,IMP1810027,1810027PD,1169.560185,87,224,1163.25
8902,2025,2010,IMP1810027,1810027PD,1169.77003,87,224,1163.25
8903,2030,2010,IMP1810027,1810027PD,1189.306813,87,224,1183.05
8904,2035,2010,IMP1810027,1810027PD,1189.510795,87,224,1183.05
8905,2010,2010,LK_BRYSA,CVP_SLNO,162827.635,0,0,150057.82
8906,2015,2010,LK_BRYSA,CVP_SLNO,176380.8737,0,0,135142.36
8907,2020,2010,LK_BRYSA,CVP_SLNO,182146.7989,0,0,146711.3
8908,2025,2010,LK_BRYSA,CVP_SLNO,183638.1481,0,0,151495.02
8909,2030,2010,LK_BRYSA,CVP_SLNO,185043.7905,0,0,150994.66
8910,2035,2010,LK_BRYSA,CVP_SLNO,185526.9046,0,0,153285.52
8911,2010,2010,Lk_CLEAR,XF1802013,233.1462264,87,0,230.25
8912,2020,2010,Lk_CLEAR,XF1802013,305.62,87,0,305.25
8913,2025,2010,Lk_CLEAR,XF1802013,311.4183124,87,0,309.75
8914,2015,2010,Lk_CLEAR,XF1802013,311.9964029,87,0,311.25
8915,2030,2010,Lk_CLEAR,XF1802013,316.1130742,87,0,315
8916,2035,2010,Lk_CLEAR,XF1802013,320.8069565,87,0,320.25
8917,2010,2010,LK_HENESY,1805063PD,3967.920176,87,224,3841.92
8918,2020,2010,LK_HENESY,1805063PD,5641.041227,87,224,5558.5
8919,2025,2010,LK_HENESY,1805063PD,5688.828253,87,224,5669.67
8920,2030,2010,LK_HENESY,1805063PD,5745.30383,87,224,5669.67
8921,2015,2010,LK_HENESY,1805063PD,5762.68093,87,224,5669.67
8922,2035,2010,LK_HENESY,1805063PD,5869.11567,87,224,5780.84
8923,2010,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8924,2015,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8925,2020,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8926,2025,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8927,2030,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8928,2035,2010,Lk_OrovilleSWP,SW1802SWP01,3492302,0,0,3988
8929,2010,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8930,2015,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8931,2020,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8932,2025,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8933,2030,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8934,2035,2010,LK_ShastaCVP,R_Sacramento,352321,0,0,0
8935,2010,2010,LK_TAHO,1808009PD,54.80573268,87,224,49.28640552
8936,2015,2010,LK_TAHO,1808009PD,85.70906802,87,224,77.3360784
8937,2020,2010,LK_TAHO,1808009PD,343.0420039,87,224,303.820308
8938,2025,2010,LK_TAHO,1808009PD,348.388113,87,224,309.3443136
8939,2030,2010,LK_TAHO,1808009PD,353.7342222,87,224,309.3443136
8940,2035,2010,LK_TAHO,1808009PD,353.7342222,87,224,353.5363584
8941,2010,2010,LK_TAHO,1808003PD,1322,87,224,1322
8942,2015,2010,LK_TAHO,1808003PD,1586,87,224,1586
8943,2020,2010,LK_TAHO,1808003PD,1902.109916,87,224,1883.97
8944,2025,2010,LK_TAHO,1808003PD,2283.109899,87,224,2261.16
8945,2030,2010,LK_TAHO,1808003PD,2741,87,224,2741
8946,2035,2010,LK_TAHO,1808003PD,2741,87,224,2741
8947,2010,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8948,2015,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8949,2020,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8950,2025,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8951,2030,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8952,2035,2010,LK_TrinityCVP,R_Sacramento,352321,0,0,0
8953,2010,2010,PGE_SFSR,1804067PD,3969.58661,87,224,3920
8954,2015,2010,PGE_SFSR,1804067PD,4973.848359,87,224,4900
8955,2020,2010,PGE_SFSR,1804067PD,5586.087327,87,224,5390
8956,2025,2010,PGE_SFSR,1804067PD,6279.00895,87,224,6125
8957,2030,2010,PGE_SFSR,1804067PD,7063.054512,87,224,6860
8958,2035,2010,PGE_SFSR,1804067PD,7085.835496,87,224,6860
8959,2020,2010,R_American,1802019PD,6708.923375,87,224,6525.4
8960,2025,2010,R_American,1802019PD,6711.323419,87,224,6525.4
8961,2030,2010,R_American,1802019PD,6712.123434,87,224,6525.4
8962,2015,2010,R_American,1802019PD,6764.12439,87,224,6525.4
8963,2035,2010,R_American,1802019PD,6800.125052,87,224,6525.4
8964,2010,2010,R_American,1802019PD,6952.929461,87,224,6899.76
8965,2010,2010,R_American,1802083PD,77136.90404,87,224,75042.1
8966,2010,2010,R_American,R_Sacramento,100000,0,0,0
8967,2015,2010,R_American,R_Sacramento,100000,0,0,0
8968,2020,2010,R_American,R_Sacramento,100000,0,0,0
8969,2025,2010,R_American,R_Sacramento,100000,0,0,0
8970,2030,2010,R_American,R_Sacramento,100000,0,0,0
8971,2035,2010,R_American,R_Sacramento,100000,0,0,0
8972,2020,2010,R_American,1802083PD,121097.2957,87,224,105157.84
8973,2015,2010,R_American,1802083PD,127874.9933,87,224,112956.55
8974,2025,2010,R_American,1802083PD,132594.8365,87,224,117525.54
8975,2030,2010,R_American,1802083PD,143884.5217,87,224,128610.3
8976,2035,2010,R_American,1802083PD,144656.1938,87,224,129494.44
8977,2020,2010,R_AmericanMFRK,1802069PD,14782.16094,87,224,0
8978,2015,2010,R_AmericanMFRK,1802069PD,14813.09242,87,224,0
8979,2025,2010,R_AmericanMFRK,1802069PD,15727.97309,87,224,0
8980,2030,2010,R_AmericanMFRK,1802069PD,16661.00383,87,224,0
8981,2035,2010,R_AmericanMFRK,1802069PD,17965.12259,87,224,0
8982,2010,2010,R_AmericanMFRK,1802069PD,27345.47969,87,224,4936
8983,2035,2010,R_AmericanMFRK,Placer County Water Agency,67232,87,0,67232
8984,2030,2010,R_AmericanMFRK,Placer County Water Agency,68802,87,0,68802
8985,2025,2010,R_AmericanMFRK,Placer County Water Agency,70357,87,0,70357
8986,2020,2010,R_AmericanMFRK,Placer County Water Agency,71912,87,0,71912
8987,2015,2010,R_AmericanMFRK,Placer County Water Agency,73467,87,0,73467
8988,2010,2010,R_AmericanMFRK,Placer County Water Agency,92141,87,0,92141
8989,2010,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8990,2015,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8991,2020,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8992,2025,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8993,2030,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8994,2035,2010,R_AmericanMFRK,R_AmericanNFRK,100000,0,0,0
8995,2010,2010,R_AmericanNFRK,RES_Flsm,54601.41926,0,0,44199.7
8996,2015,2010,R_AmericanNFRK,RES_Flsm,66800.3711,0,0,57762
8997,2020,2010,R_AmericanNFRK,RES_Flsm,69077.01929,0,0,60941.5
8998,2025,2010,R_AmericanNFRK,RES_Flsm,71574.52747,0,0,62359
8999,2030,2010,R_AmericanNFRK,RES_Flsm,73848.19251,0,0,64670
9000,2035,2010,R_AmericanNFRK,RES_Flsm,77241.26782,0,0,69170.5
9001,2010,2010,R_AmericanNFRK,R_American,100000,0,0,0
9002,2015,2010,R_AmericanNFRK,R_American,100000,0,0,0
9003,2020,2010,R_AmericanNFRK,R_American,100000,0,0,0
9004,2025,2010,R_AmericanNFRK,R_American,100000,0,0,0
9005,2030,2010,R_AmericanNFRK,R_American,100000,0,0,0
9006,2035,2010,R_AmericanNFRK,R_American,100000,0,0,0
9007,2020,2010,R_AmericanSFRK,EDCWA_Lakes,2671.386952,0,0,2625
9008,2025,2010,R_AmericanSFRK,EDCWA_Lakes,3003.725284,0,0,3000
9009,2030,2010,R_AmericanSFRK,EDCWA_Lakes,3187.81062,0,0,3150
9010,2015,2010,R_AmericanSFRK,EDCWA_Lakes,3505.388941,0,0,3450
9011,2035,2010,R_AmericanSFRK,EDCWA_Lakes,4010.528381,0,0,3975
9012,2010,2010,R_AmericanSFRK,R_American,100000,0,0,0
9013,2015,2010,R_AmericanSFRK,R_American,100000,0,0,0
9014,2020,2010,R_AmericanSFRK,R_American,100000,0,0,0
9015,2025,2010,R_AmericanSFRK,R_American,100000,0,0,0
9016,2030,2010,R_AmericanSFRK,R_American,100000,0,0,0
9017,2035,2010,R_AmericanSFRK,R_American,100000,0,0,0
9018,2010,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9019,2015,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9020,2020,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9021,2025,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9022,2030,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9023,2035,2010,R_Calaveras,R_SanJoaquin,100000,0,0,0
9024,2020,2010,R_CARMEL,GWR1806-3-04.08,706.8299841,0,0,0
9025,2025,2010,R_CARMEL,GWR1806-3-04.08,740.3500522,0,0,0
9026,2030,2010,R_CARMEL,GWR1806-3-04.08,759.1385179,0,0,0
9027,2035,2010,R_CARMEL,GWR1806-3-04.08,759.1385179,0,0,0
9028,2015,2010,R_CARMEL,GWR1806-3-04.08,853.1766562,0,0,0
9029,2010,2010,R_CARMEL,GWR1806-3-04.08,977.5941599,0,0,0
9030,2020,2010,R_CARMEL,1806011PD,2593.758724,87,1598,2565.76
9031,2025,2010,R_CARMEL,1806011PD,2716.7628,87,1598,2700.8
9032,2030,2010,R_CARMEL,1806011PD,2785.708301,87,1598,2768.32
9033,2035,2010,R_CARMEL,1806011PD,2785.708301,87,1598,2768.32
9034,2010,2010,R_CARMEL,1806011PD,7294.83237,87,1598,7262.64
9035,2015,2010,R_CARMEL,1806011PD,7571.942823,87,1598,7511.8
9036,2010,2010,R_COLORADO,SW_AAC,26153,87,0,0
9037,2015,2010,R_COLORADO,SW_AAC,33380,87,0,0
9038,2020,2010,R_COLORADO,SW_AAC,34516,87,0,0
9039,2025,2010,R_COLORADO,SW_AAC,37861,87,0,0
9040,2030,2010,R_COLORADO,SW_AAC,41366,87,0,0
9041,2035,2010,R_COLORADO,SW_AAC,41483,87,0,0
9042,2010,2010,R_COLORADO,XF_CRAxAAC,48543.40707,0,0,4812
9043,2015,2010,R_COLORADO,SW_CRA,51304.30937,0,0,0
9044,2020,2010,R_COLORADO,SW_CRA,55296.12349,0,0,0
9045,2025,2010,R_COLORADO,SW_CRA,55442.05725,0,0,0
9046,2015,2010,R_COLORADO,XF_CRAxAAC,57782.81796,0,0,16040
9047,2035,2010,R_COLORADO,XF_CRAxAAC,57998.22265,0,0,16040
9048,2030,2010,R_COLORADO,XF_CRAxAAC,58951.82805,0,0,16040
9049,2025,2010,R_COLORADO,XF_CRAxAAC,60097.81163,0,0,16842
9050,2030,2010,R_COLORADO,SW_CRA,60367.82975,0,0,0
9051,2020,2010,R_COLORADO,XF_CRAxAAC,62130.79059,0,0,17644
9052,2035,2010,R_COLORADO,SW_CRA,75378.85866,0,0,0
9053,2010,2010,R_COLORADO,SW_CRA,968750,0,0,0
9054,2010,2010,R_Feather,R_Sacramento,2521429,0,0,0
9055,2015,2010,R_Feather,R_Sacramento,2521429,0,0,0
9056,2020,2010,R_Feather,R_Sacramento,2521429,0,0,0
9057,2025,2010,R_Feather,R_Sacramento,2521429,0,0,0
9058,2030,2010,R_Feather,R_Sacramento,2521429,0,0,0
9059,2035,2010,R_Feather,R_Sacramento,2521429,0,0,0
9060,2010,2010,R_Kings,XF1803019,14592.5511,87,0,14570.08
9061,2015,2010,R_Kings,XF1803019,16029.88932,87,0,16021
9062,2020,2010,R_Kings,XF1803019,16585.78444,87,0,16526.75
9063,2025,2010,R_Kings,XF1803019,17723.64066,87,0,17591.56
9064,2030,2010,R_Kings,XF1803019,21241.41982,87,0,21210.1
9065,2035,2010,R_Kings,XF1803019,23582.51774,87,0,23356.5
9066,2015,2010,R_Mokelumn,XF1804062,3084.105607,0,0,3055
9067,2020,2010,R_Mokelumn,XF1804062,3358.072949,0,0,3315
9068,2025,2010,R_Mokelumn,XF1804062,6703.166923,0,0,6630
9069,2030,2010,R_Mokelumn,XF1804062,7192.228312,0,0,7150
9070,2035,2010,R_Mokelumn,XF1804062,7192.228312,0,0,7150
9071,2010,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9072,2015,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9073,2020,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9074,2025,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9075,2030,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9076,2035,2010,R_Mokelumn,R_SanJoaquin,100000,0,0,0
9077,2035,2010,R_Mokelumn,RES1805031,133583.3333,0,0,133369.6
9078,2010,2010,R_Mokelumn,RES1805031,134492.9296,0,0,133798.59
9079,2030,2010,R_Mokelumn,RES1805031,138589.193,0,0,138499.2
9080,2025,2010,R_Mokelumn,RES1805031,144278.9744,0,0,143001.6
9081,2020,2010,R_Mokelumn,RES1805031,151887.2727,0,0,150987.2
9082,2015,2010,R_Mokelumn,RES1805031,176301.1765,0,0,174832
9083,2010,2010,R_RUSSIAN,SW1801031,1083.095967,0,0,1075.35
9084,2020,2010,R_RUSSIAN,SW1801031,2446.354369,0,0,2310.98
9085,2025,2010,R_RUSSIAN,SW1801031,2570.478964,0,0,2476.05
9086,2015,2010,R_RUSSIAN,SW1801031,2619.186084,0,0,2476.05
9087,2030,2010,R_RUSSIAN,SW1801031,2701.673948,0,0,2641.12
9088,2035,2010,R_RUSSIAN,SW1801031,2701.673948,0,0,2641.12
9089,2010,2010,R_RUSSIAN,1801027SW,50494.50194,0,0,3000
9090,2015,2010,R_RUSSIAN,1801027SW,69134.86417,0,0,3750
9091,2020,2010,R_RUSSIAN,1801027SW,70719.27555,0,0,3750
9092,2025,2010,R_RUSSIAN,1801027SW,73413.64812,0,0,3750
9093,2030,2010,R_RUSSIAN,1801027SW,76465.61361,0,0,4000
9094,2035,2010,R_RUSSIAN,1801027SW,79435.23694,0,0,7200
9095,2015,2010,R_Sacramento,1802085PD,6302.635906,87,224,5600
9096,2020,2010,R_Sacramento,1802085PD,7479.204902,87,224,6750
9097,2025,2010,R_Sacramento,1802085PD,8020.023395,87,224,7200
9098,2030,2010,R_Sacramento,1802085PD,8246.328883,87,224,7525
9099,2035,2010,R_Sacramento,1802085PD,8813.540963,87,224,8750
9100,2010,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9101,2015,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9102,2020,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9103,2025,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9104,2030,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9105,2035,2010,R_Sacramento,SFBayDelta,2521429,0,0,0
9106,2015,2010,R_SALINAS,1806051PD,3329.842932,87,26,3320
9107,2025,2010,R_SALINAS,1806051PD,5021.19403,87,26,4968
9108,2030,2010,R_SALINAS,1806051PD,5021.19403,87,26,4968
9109,2035,2010,R_SALINAS,1806051PD,5021.19403,87,26,4968
9110,2020,2010,R_SALINAS,1806051PD,5021.656051,87,26,4968
9111,2025,2010,R_SanJoaquin,1804001PD,235.2040884,87,224,235.2040884
9112,2030,2010,R_SanJoaquin,1804001PD,238.0044546,87,224,238.0044546
9113,2020,2010,R_SanJoaquin,1804001PD,242.9810817,87,224,242.9810817
9114,2010,2010,R_SanJoaquin,1804001PD,248.6574675,87,224,248.6574675
9115,2035,2010,R_SanJoaquin,1804001PD,256.4040156,87,224,256.4040156
9116,2015,2010,R_SanJoaquin,1804001PD,261.4698283,87,224,261.4698283
9117,2010,2010,R_SanJoaquin,Antioch City of,336,87,0,336
9118,2010,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9119,2015,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9120,2020,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9121,2025,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9122,2030,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9123,2035,2010,R_SanJoaquin,SFBayDelta,100000,0,0,0
9124,2010,2010,R_SantaAna,1807085PD,3064.342619,87,224,3036.92
9125,2015,2010,R_SantaAna,1807085PD,5201.85755,87,224,5183
9126,2020,2010,R_SantaAna,1807085PD,6051.996137,87,224,5986
9127,2025,2010,R_SantaAna,1807085PD,6489.027001,87,224,6424
9128,2030,2010,R_SantaAna,1807085PD,6856.504155,87,224,6789
9129,2035,2010,R_SantaAna,1807085PD,7169.216784,87,224,7154
9130,2010,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,0
9131,2015,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,0
9132,2020,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,0
9133,2025,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,0
9134,2030,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,0
9135,2035,2010,R_Stanislaus,RES_CVPNMEL,24000,0,0,24000
9136,2010,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9137,2015,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9138,2020,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9139,2025,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9140,2030,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9141,2035,2010,R_Stanislaus,R_SanJoaquin,100000,0,0,0
9142,2035,2010,R_Tuolumn,1804069PD,6015.449495,0,0,5963
9143,2030,2010,R_Tuolumn,1804069PD,6021.867052,0,0,5963
9144,2025,2010,R_Tuolumn,1804069PD,6030.905405,0,0,6030
9145,2020,2010,R_Tuolumn,1804069PD,6043.073171,0,0,6030
9146,2010,2010,R_Tuolumn,RES1805081,10000,0,0,0
9147,2015,2010,R_Tuolumn,RES1805081,10000,0,0,0
9148,2020,2010,R_Tuolumn,RES1805081,10000,0,0,0
9149,2025,2010,R_Tuolumn,RES1805081,10000,0,0,0
9150,2030,2010,R_Tuolumn,RES1805081,10000,0,0,0
9151,2035,2010,R_Tuolumn,RES1805081,10000,0,0,0
9152,2010,2010,R_Tuolumn,1804041PD,30647,87,224,30647
9153,2015,2010,R_Tuolumn,1804041PD,67200,87,224,67200
9154,2020,2010,R_Tuolumn,1804041PD,67200,87,224,67200
9155,2025,2010,R_Tuolumn,1804041PD,67200,87,224,67200
9156,2030,2010,R_Tuolumn,1804041PD,67200,87,224,67200
9157,2035,2010,R_Tuolumn,1804041PD,67200,87,224,67200
9158,2010,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9159,2015,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9160,2020,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9161,2025,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9162,2030,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9163,2035,2010,R_Tuolumn,R_SanJoaquin,100000,0,0,0
9164,2035,2010,RES_1805085,1805085PD,10804.06931,87,472,10630.4
9165,2030,2010,RES_1805085,1805085PD,10817.47723,87,472,10751.2
9166,2025,2010,RES_1805085,1805085PD,10830.54509,87,472,10751.2
9167,2020,2010,RES_1805085,1805085PD,10843.07756,87,472,10751.2
9168,2015,2010,RES_1805085,1805085PD,11040.8355,87,472,10872
9169,2010,2010,RES_1805085,1805085PD,14728.90509,87,472,14530.88
9170,2015,2010,RES_1809021,1809021PD,1223.559661,87,224,1221.48
9171,2020,2010,RES_1809021,1809021PD,1223.559661,87,224,1221.48
9172,2010,2010,RES_1809021,1809021PD,1244.055838,87,224,1237.14
9173,2025,2010,RES_1809021,1809021PD,1354.720993,87,224,1346.76
9174,2030,2010,RES_1809021,1809021PD,1389.37075,87,224,1378.08
9175,2035,2010,RES_1809021,1809021PD,1424.865623,87,224,1409.4
9176,2030,2010,RES_CACHM,CVP_CACHM,6064.794193,0,0,6045.82
9177,2025,2010,RES_CACHM,CVP_CACHM,6143.814014,0,0,6068.58
9178,2020,2010,RES_CACHM,CVP_CACHM,6207.13953,0,0,6148.49
9179,2015,2010,RES_CACHM,CVP_CACHM,6298.800715,0,0,6236.44
9180,2035,2010,RES_CACHM,CVP_CACHM,6303.474851,0,0,6265.3
9181,2010,2010,RES_CACHM,CVP_CACHM,6619.999438,0,0,6539.45
9182,2010,2010,RES_CVPNMEL,1804063PD,24000,10,224,0
9183,2015,2010,RES_CVPNMEL,1804063PD,24000,10,224,0
9184,2020,2010,RES_CVPNMEL,1804063PD,24000,10,224,0
9185,2025,2010,RES_CVPNMEL,1804063PD,24000,10,224,0
9186,2030,2010,RES_CVPNMEL,1804063PD,24000,10,224,0
9187,2035,2010,RES_CVPNMEL,1804063PD,24000,10,224,24000
